"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","vor","overallRank","adp","aav","adpDiff","exp","ecrPosition","sdRank","ecrRank","risk"
"Fletcher Cox","DL","PHI",2533051,1990-12-13,50.3,14.18,78.18,43.7980593177369,10,0.50833333333334,3,0.0944444444444485,131,190.2,17.905,-59.2,4,NA,NA,NA,7.56267464678065
"Giovani Bernard","RB","CIN",2540156,1991-11-22,86.215,52,115.872,37.4920311532998,35,0.87062499999999,6,0.0183333333333309,132,93.455,20.9233333333333,38.545,3,50.9,7,146.1,5.79796226098625
"Cliff Avril","DL","SEA",1330,1986-04-08,49.95,14.4,76.68,43.356746879811,11,1.08333333333333,3,-0.25555555555556,133,181.1,8.14,-48.1,8,NA,NA,NA,7.49099126503331
"Derrick Johnson","LB","KC",2506353,1982-11-22,81.2833333333333,22.45,127.73,71.0551956814794,10,2.14166666666667,2,-0.25555555555556,133,212.5,14.69,-79.5,11,NA,NA,NA,7.46674592449148
"Ed Reynolds","DB","CLE",2543656,1991-10-18,72.65,72.65,72.65,NA,11,1.10833333333333,3,-0.316666666666663,135,NA,2.61,NA,2,NA,NA,NA,NA
"Tyrod Taylor","QB","BUF",2495240,1989-08-03,229.899,183.9192,278.076,87.8936144381377,13,1.64862499999998,3,-0.393666666666661,136,102.85,12.1833333333333,33.15,5,17.7,2.9,126.3,6.58218068672688
"Rams","DST","LAR",100028,NA,161.55,85.72,110.22,13.164630644268,3,1.26666666666668,2,-0.511111111111092,137,129.47,10.93,7.53,46,NA,NA,NA,-3.68315085824397
"Olivier Vernon","DL","NYG",2533534,1990-10-07,49.6333333333333,13,80.12,44.0102639543702,12,1.66666666666666,3,-0.572222222222223,138,177.8,13.32,-39.8,4,NA,NA,NA,7.59714352793848
"Adrian Peterson","RB","MIN",2507164,1985-03-21,85.4,14.64,165.62,82.5925844128878,36,2.43895833333333,6,-0.796666666666667,139,25.06,97.69,113.94,9,NA,NA,NA,11.3548226340165
"Panthers","DST","CAR",100004,NA,161.183333333333,58,125.44,41.7939365808084,4,2.65000000000001,2,-0.877777777777766,140,116.583333333333,7.89,23.4166666666667,46,9.3,2.8,179,5.61647686711448
"Darren Sproles","RB","PHI",2506467,1983-06-20,85.28875,68.231,100.668,32.408974620273,37,6.50508333333333,7,-0.907916666666665,141,109.676,6.39,31.324,11,48.6,8.1,137,5.81803608293882
"Telvin Smith","LB","JAC",2543711,1991-04-11,80.5833333333333,21.52,128.84,71.0385869322675,11,2.88333333333334,2,-0.955555555555563,142,154.3,23.035,-12.3,2,NA,NA,NA,7.46525495952813
"Eric Weddle","DB","BAL",2495775,1985-01-04,71.9333333333333,20.56,110.96,62.504506504198,12,0.849999999999994,3,-1.03333333333333,143,163.1,11.135,-20.1,9,NA,NA,NA,7.28123451411694
"Ben Roethlisberger","QB","PIT",2506109,1982-03-02,229.02575,183.2206,267.8912,87.0036003820388,14,5.30850000000001,3,-1.26691666666665,144,73.014,28.57,70.986,12,11.7,3.4,94.4,6.875622235876
"Sebastian Janikowski","K","OAK",2504257,1978-03-02,110.854924242424,24.99875,235.550784313725,126.437730815329,9,1.40206843020368,3,-1.49559428592039,145,119.604,3.15666666666667,25.396,16,10.6,2.3,216.1,5.88387745097745
"Coby Fleener","TE","NO",2532838,1988-09-20,78.58625,58.36,98.75,31.6015598271184,11,5.07875,4,-1.75483333333334,146,100.54,16.2833333333333,45.46,4,15.7,3.4,136.3,6.31616908638259
"Kenny Vaccaro","DB","NO",2539320,1991-02-15,71.15,20.4,109.56,61.7986043531729,13,1.69166666666666,3,-1.81666666666666,147,187.5,9.875,-40.5,3,NA,NA,NA,7.18572623821647
"Harrison Smith","DB","MIN",2532948,1989-02-02,71.0166666666667,20.49,108.97,61.6370897539244,14,3.56666666666666,3,-1.95,148,178.2,14.6,-30.2,4,NA,NA,NA,7.16387337817832
"Martavis Bryant","WR","PIT",2543572,1991-12-20,89.7183333333333,0,131.87,57.2044004093258,37,0.361517857142857,4,-1.95390873015873,149,52.6425,11.6766666666667,96.3575,2,24.9,6.7,56.5,7.12502915848653
"Rishard Matthews","WR","TEN",2532903,1989-10-12,89.6583928571429,70.96,108.332,34.9328649525721,38,0.675327380952382,4,-2.01384920634921,150,99.878,6.75,50.122,4,48.7,6.8,123.2,5.74832342080831
"Ndamukong Suh","DL","MIA",496861,1987-01-06,48.1,13.16,75.96,42.1370383392094,13,0.43333333333333,3,-2.10555555555555,151,186.5,13.73,-35.5,6,NA,NA,NA,7.29287123617721
"Cameron Jordan","DL","NO",2495184,1989-07-10,47.8333333333333,14.3,71.9,41.4256361850163,14,0.866666666666667,3,-2.37222222222222,152,160.9,12.485,-8.90000000000001,5,NA,NA,NA,7.17731656829934
"Dustin Hopkins","K","WAS",2539227,1990-10-01,109.964318181818,23.28375,231.161714285714,128.600473820624,10,1.41544608977816,3,-2.38620034652645,153,120.874,2.55666666666667,32.126,3,11.7,3.8,220.3,7.74143646985382
"Cameron Meredith","WR","CHI",2553568,1992-09-21,89.0552380952381,43.12,116.735,41.5267869126967,39,0.449791666666655,4,-2.61700396825397,154,82.63,2.40333333333333,71.37,1,40.1,6.6,95.8,6.12587005366812
"Chiefs","DST","KC",100016,NA,159.383333333333,61.6,124,40.2550179263899,5,2.28333333333333,2,-2.67777777777778,155,94.5733333333333,7.38666666666667,60.4266666666667,46,4.4,2.7,151.8,5.18693389098343
"Danielle Hunter","DL","MIN",2552603,1994-10-29,47.5,10.12,83.64,46.0283608224321,15,1.40833333333333,3,-2.70555555555556,156,157.6,7.635,-1.59999999999999,1,NA,NA,NA,7.92494758638807
"Tyreek Hill","WR","KC",2556214,1994-03-01,88.9108928571429,14.36,129.754,50.1561154426321,40,1.15672619047619,4,-2.76134920634921,157,37.655,8.95,119.345,0,24.8,6.6,55.5,6.66612243966528
"Andy Dalton","QB","CIN",2495143,1987-10-29,227.475,181.98,274.5976,86.6898916367993,15,8.20574999999999,3,-2.81766666666667,158,104.044,13.33,53.956,5,15.8,2.7,116.8,6.42085062794938
"Jordan Matthews","WR","PHI",2543500,1992-07-16,88.3,35.32,128.52,52.9476156214801,41,1.69238095238097,4,-3.37224206349205,159,70.1733333333333,30.71,88.8266666666667,2,NA,NA,NA,9.33469406126881
"Brandon McManus","K","DEN",2541556,1991-07-25,108.941393442623,21.2275,234.507049180328,140.243525392723,11,0.830841589680944,3,-3.4091250857217,160,120.32,3.19333333333333,39.68,2,13.6,4.8,218.9,9.22063392198482
"Jerry Hughes","DL","BUF",496796,1988-08-13,46.4333333333333,13.86,69.86,40.2139693804694,16,1.03333333333333,4,-3.77222222222223,161,NA,11.98,NA,6,NA,NA,NA,6.98050277689766
"Kiko Alonso","LB","MIA",2539935,1990-08-14,77.7,23.1,117.18,67.2983655076407,12,1.01666666666667,2,-3.83888888888889,162,196.6,11.09,-34.6,3,NA,NA,NA,7.12949583473536
"Deion Jones","LB","ATL",2555162,1994-11-04,77.7,21.22,122.82,68.0967693800521,13,2.36666666666665,2,-3.8388888888889,163,154,9.375,9,0,NA,NA,NA,7.20116843242355
"Chris Boswell","K","PIT",2550545,1989-12-16,108.156350741457,24.08,227.805744680851,123.880785559326,12,1.48259580074566,3,-4.19416778688752,164,115.33,3.18666666666667,48.67,2,13.1,4.1,227.7,7.99131714330937
"Cairo Santos","K","KC",2550636,1991-11-21,108.064752964427,22.75875,231.611565217391,137.155061417018,13,3.26733494363928,3,-4.28576556391776,165,108.892,3.03666666666667,56.108,2,9.5,2.9,209,6.85948708214789
"Vikings","DST","MIN",100020,NA,157.683333333333,61.6,123.8,41.006094688318,6,1.92500000000001,2,-4.37777777777777,166,104.84,6.03333333333333,61.16,46,5.9,2.2,159.2,4.7431210703823
"Cameron Wake","DL","MIA",2506314,1982-01-30,45.75,11.8,74.4,40.7729996443725,17,0.891666666666666,4,-4.45555555555556,167,229.8,8.61,-62.8,7,NA,NA,NA,7.0713073325182
"John Brown","WR","ARI",2543847,1990-04-03,87.2083333333333,57.645,114.456,37.0415051311492,42,2.14729166666665,4,-4.46390873015874,168,93.05,16.7466666666667,74.95,2,48,9.6,119.5,6.37420199907825
"Reshad Jones","DB","MIA",496739,1988-02-25,67.9,17.42,110.7,60.6248298966686,15,0.908333333333331,4,-5.06666666666666,169,113.2,21.45,55.8,6,NA,NA,NA,7.02691502837111
"Vic Beasley","DL","ATL",2552301,1992-07-08,45.05,13.41,67.89,39.0179766261655,18,0.483333333333334,4,-5.15555555555556,170,NA,12.53,NA,1,NA,NA,NA,6.78623495708105
"Jason Witten","TE","DAL",2505629,1982-05-06,74.915,59.932,91.598,28.8988909821813,12,3.894375,4,-5.42608333333334,171,92.07,7.88333333333333,78.93,13,17.1,2.8,147,5.82408540291582
"Jurrell Casey","DL","TEN",2495476,1989-12-05,44.6666666666667,12.1,70.9,39.2247795829796,19,0.791666666666664,4,-5.53888888888889,172,296,6.79,-124,5,NA,NA,NA,6.81982643111576
"Patriots","DST","NE",100021,NA,156.516666666667,63.1,118.31,38.487188653839,7,1.80833333333331,3,-5.54444444444445,173,111.726666666667,4.67666666666667,61.2733333333333,46,7.3,2.8,168.4,4.94934512005989
"Danny Woodhead","RB","SD",4327,1985-01-25,80.6333333333333,24.19,123.29,57.2161010749791,38,4.27570833333334,7,-5.56333333333333,174,67.5366666666667,23.525,106.463333333333,8,NA,NA,NA,8.75253350631867
"Sterling Shepard","WR","NYG",2555295,1993-02-10,86.0069047619048,60.2048333333333,105.015,35.4770690575133,43,2.74931547619047,4,-5.6653373015873,175,102.592,15.5766666666667,72.408,0,57.1,6.3,147.7,5.69420417079813
"Geno Atkins","DL","CIN",496762,1988-03-28,44.4666666666667,12.1,70.42,39.0051705974135,20,1.62499999999999,4,-5.73888888888889,176,232.2,11.495,-56.2,6,NA,NA,NA,6.78415484474157
"Preston Brown","LB","BUF",2543814,1992-10-27,75.6666666666667,22.22,114.94,65.5731906600047,14,1.39166666666667,2,-5.87222222222222,177,211.6,9.68,-34.6,2,NA,NA,NA,6.97462714350153
"Tre Boston","DB","CAR",2543830,1992-06-25,67,67,67,NA,16,0.258333333333326,4,-5.96666666666667,178,NA,7.17,NA,2,NA,NA,NA,NA
"Malcolm Jenkins","DB","PHI",79848,1987-12-20,66.9833333333333,19.47,102.35,58.0933802884058,17,0.733333333333334,4,-5.98333333333333,179,197.3,13.255,-18.3,7,NA,NA,NA,6.68441091889504
"Jason Verrett","DB","SD",2543493,1991-05-13,66.5,66.5,66.5,NA,18,1.06666666666666,4,-6.46666666666667,180,NA,7.19,NA,2,NA,NA,NA,NA
"Erin Henderson","LB","NYJ",1363,1986-07-01,75,75,75,NA,15,1.54166666666667,2,-6.53888888888889,181,NA,6.23,NA,8,NA,NA,NA,NA
"Kawann Short","DL","CAR",2539296,1989-02-02,43.2833333333333,11.47,69.47,38.2421996403624,21,0.983333333333334,4,-6.92222222222222,182,161.3,13.99,20.7,3,NA,NA,NA,6.66022373907531
"Maurice Alexander","DB","LAR",2550145,1991-02-16,66,66,66,NA,19,1.33333333333333,4,-6.96666666666667,183,170,3.54,13,2,NA,NA,NA,NA
"Texans","DST","HOU",100013,NA,155,54.4,119.6,39.1425964537722,8,1.15833333333333,3,-7.0611111111111,184,100.17,6.48,83.83,46,3.1,2.1,145.7,4.24809462011567
"Nick Novak","K","HOU",2506194,1981-08-21,105.282756916996,19.94125,221.156856187291,128.694584147134,14,1.20306144072799,3,-7.06776161134859,185,155.826666666667,2.59666666666667,29.1733333333333,2016,17.2,3.6,242.9,7.50279121522801
"Corey Coleman","WR","CLE",2555333,1994-07-06,84.1151785714286,61.52,104.570285714286,33.2303776451231,44,2.59089285714286,5,-7.55706349206348,186,101.448,12.86,84.552,0,47.4,5,118,5.32425263792549
"Eagles","DST","PHI",100025,NA,154.416666666667,60.1,117.95,38.3948393729703,9,1.45000000000002,3,-7.64444444444442,187,144.37,3.49333333333333,42.63,46,12.8,3.7,204.5,6.00232848562971
"Leonard Williams","DL","NYJ",2552486,1994-06-20,42.4,11.8,66.36,37.0064859180117,22,0.424999999999997,4,-7.80555555555556,188,173,10.695,15,1,NA,NA,NA,6.45950395219144
"Sean Lee","LB","DAL",496937,1986-07-22,73.55,20.13,116.13,64.4267607442746,16,0.200000000000003,2,-7.98888888888889,189,128.65,16.365,60.35,6,NA,NA,NA,6.87171229931414
"Linval Joseph","DL","MIN",496802,1988-10-10,42.2,12.02,65.22,36.6861009102903,23,0.466666666666669,4,-8.00555555555555,190,212.9,7.35,-22.9,6,NA,NA,NA,6.40746308762265
"Caleb Sturgis","K","PHI",2539637,1989-08-09,104.312079124579,21.35,142.910707070707,56.1605282045343,15,4.35242748078697,4,-8.03843940376551,191,105.366666666667,2.13666666666667,85.6333333333333,3,15.1,4,238.9,6.27218165014774
"Kurt Coleman","DB","CAR",494261,1988-07-01,64.8666666666667,18.72,99.52,56.2978981253593,20,0.833333333333343,4,-8.09999999999999,192,183,8.745,9,6,NA,NA,NA,6.44148290747931
"Ryan Shazier","LB","PIT",2543486,1992-09-06,73.3666666666667,18.6,120.28,65.7852820419076,17,0.0916666666666544,2,-8.17222222222223,193,130.4,17.295,62.6,2,NA,NA,NA,6.99366655552535
"Paul Posluszny","LB","JAC",2495712,1984-10-10,73.3333333333333,18.4,120.8,66.0101002372617,18,0.11666666666666,2,-8.20555555555556,194,197,20.43,-3,9,NA,NA,NA,7.01384845171271
"Martellus Bennett","TE","NE",1062,1987-03-10,72.1,28.84,102.26,42.2264727392663,13,2.45124999999999,4,-8.24108333333334,195,73.88,13.815,121.12,8,NA,NA,NA,10.563012574041
"Danny Trevathan","LB","CHI",2532961,1990-03-24,73.2166666666667,20.01,115.69,64.1565338319748,19,0.233333333333334,2,-8.32222222222222,196,230.5,13.915,-34.5,4,NA,NA,NA,6.84745406931422
"Thomas Davis","LB","CAR",2506352,1983-03-22,73.2166666666667,20.86,113.14,63.6477480617605,19,0.0916666666666686,2,-8.32222222222222,196,162.6,12.62,33.4,11,NA,NA,NA,6.80178044587862
"Melvin Ingram","DL","SD",2532870,1989-04-26,41.75,8.35000000000001,75.15,59.0434162290767,24,0.616666666666667,4,-8.45555555555556,198,NA,17.22,NA,4,NA,NA,NA,10.0390126001957
"Gerald McCoy","DL","TB",496816,1988-02-25,41.7166666666667,11.5,65.62,36.4824044346495,25,1.18333333333334,4,-8.48888888888889,199,211,7.9,-12,6,NA,NA,NA,6.37437620638139
"Reggie Nelson","DB","OAK",2507167,1983-09-21,64.4666666666667,17.68,101.68,56.4433639441638,21,1.075,4,-8.5,200,246.7,6.855,-46.7,9,NA,NA,NA,6.46116437400594
"Wil Lutz","K","NO",2556601,1994-07-07,103.847311827957,23.17,148.564838709677,59.4076177702711,16,11.575371834074,4,-8.50320670038765,201,110.23,4.46333333333333,90.77,0,NA,NA,NA,4.97834129956834
"Deone Bucannon","LB","ARI",2543769,1992-08-30,73.0333333333333,20.22,114.62,63.810683536014,21,0.583333333333329,2,-8.50555555555556,202,170,16.975,32,2,NA,NA,NA,6.81640713933395
"Mark Barron","LB","LAR",2532789,1989-10-27,72.9333333333333,21.5,110.54,63.1906902425771,22,1.125,2,-8.60555555555555,203,172.5,13.415,30.5,4,NA,NA,NA,6.76075043296595
"Raiders","DST","OAK",100018,NA,153.266666666667,62.8,115.8,37.2989212150904,10,1.31666666666663,3,-8.79444444444445,204,153.963333333333,3.53333333333333,50.0366666666667,46,17.8,4.5,213.6,6.73377494029473
"Ryan Mathews","RB","PHI",497188,1987-10-10,76.934,-2.55,132.1,65.0422526055179,39,1.49420833333332,7,-9.26266666666668,205,129.24,23.1766666666667,75.76,6,NA,NA,NA,9.55508399246948
"Sammy Watkins","WR","BUF",2543457,1993-06-14,82.4,27.92,136.28,58.0866593978342,45,1.76119047619048,5,-9.27224206349206,206,21.6233333333333,69.51,184.376666666667,2,NA,NA,NA,9.97816954195953
"Rodney McLeod","DB","PHI",2534832,1990-06-23,63.6,18.96,95.76,55.0824836041368,22,0.666666666666664,4,-9.36666666666667,207,183,5.33,24,4,NA,NA,NA,6.27703781369715
"Buccaneers","DST","TB",100031,NA,152.666666666667,54.4,120.6,38.8691333040695,11,1.92500000000001,3,-9.39444444444442,208,162.96,2.81333333333333,45.04,46,17.6,5,224.4,7.64590452429166
"Eric Kendricks","LB","MIN",2552312,1992-02-29,71.9666666666667,19.72,113.56,63.0224034239677,23,0.766666666666666,2,-9.57222222222222,209,140.3,14.67,68.7,1,NA,NA,NA,6.74564335011828
"Robert Quinn","DL","LAR",2495485,1990-05-18,40.55,8.73,71.13,39.0922946371788,26,0.291666666666664,4,-9.65555555555556,210,NA,35.55,NA,5,NA,NA,NA,6.79830660042563
"Sheldon Richardson","DL","NYJ",2540142,1990-11-30,40.5166666666667,12.01,61.21,35.0959518083401,27,0.575000000000003,4,-9.68888888888889,211,199.5,8.6,11.5,3,NA,NA,NA,6.14917155691936
"Trumaine Johnson","DB","LAR",2532877,1990-01-01,63.1833333333333,18.79,95.27,54.7245907552842,23,0.558333333333337,4,-9.78333333333333,212,231,8.28,-19,4,NA,NA,NA,6.22861505581012
"Vontaze Burfict","LB","CIN",2533058,1990-09-24,71.65,18.4,116.76,63.9512900573554,24,1.575,2,-9.88888888888889,213,106.7,14.275,106.3,4,NA,NA,NA,6.82902936598472
"Bennie Logan","DL","PHI",2540163,1989-12-28,40,40,40,NA,28,0.316666666666663,4,-10.2055555555556,214,NA,10.16,NA,3,NA,NA,NA,NA
"Ron Parker","DB","KC",2530794,1987-08-17,62.6833333333333,18.79,94.07,54.2854108700794,24,0.299999999999997,4,-10.2833333333333,215,170,6.79,45,5,NA,NA,NA,6.16919419473871
"Charles Johnson","DL","CAR",2507187,1986-07-10,39.8833333333333,10.6,63.92,35.2078234677086,29,0.583333333333336,4,-10.3222222222222,216,NA,12.97,NA,9,NA,NA,NA,6.16734312467057
"Eli Manning","QB","NYG",2505996,1981-01-03,219.9595,175.9676,267.324,84.1314224457782,16,1.78700000000001,3,-10.3331666666666,217,93.81,17.8833333333333,123.19,12,17.2,2.5,124.1,6.22134356216779
"Cameron Brate","TE","TB",2550656,1991-07-03,69.94125,47.28,85.736,27.728410717845,14,3.62750000000001,5,-10.3998333333333,218,99.3666666666667,3.76,118.633333333333,2,17.6,4.2,152.5,6.29303286206784
"Tyrann Mathieu","DB","ARI",2540180,1992-05-13,62.5666666666667,17.8,96.76,54.4009497466114,25,0.500000000000007,4,-10.4,219,134.7,20.075,84.3,3,NA,NA,NA,6.18482655806416
"Chris Thompson","RB","WAS",2540011,1990-10-20,75.78125,58.32,96.61,29.8406490535561,40,0.881369047619046,7,-10.4154166666667,220,106.063333333333,4.28333333333333,113.936666666667,3,59.8,8.6,177,5.8139398802122
"Dante Fowler","DL","JAC",2553431,1994-08-03,39.4833333333333,10.79,62.39,34.5980611210127,30,0.625,4,-10.7222222222222,221,170,10.75,51,1,NA,NA,NA,6.06829804160247
"T.J. Ward","DB","DEN",494323,1986-12-12,62.2,17.9,95.58,54.0006481442584,26,0.275000000000006,4,-10.7666666666667,222,184.2,6.48,37.8,6,NA,NA,NA,6.1306659129586
"DeAndre Levy","LB","DET",71365,1987-03-26,70.75,14.15,127.35,100.055609537896,25,1.36666666666666,2,-10.7888888888889,223,NA,30.09,NA,7,NA,NA,NA,10.0701087925147
"Steelers","DST","PIT",100027,NA,151.233333333333,56.8,112.8,36.654749145515,12,2.125,4,-10.8277777777778,224,132.756666666667,3.8,91.2433333333333,46,12.8,4.1,200.3,6.12754092913718
"Charles Clay","TE","BUF",2495139,1989-02-13,69.35625,55.485,84.92,26.8269397889044,15,6.950625,5,-10.9848333333333,225,110.2625,5.16333333333333,114.7375,5,24.1,4.6,198.7,6.37550238029386
"Tyler Lockett","WR","SEA",2552430,1992-09-28,80.6485714285714,53.76,105.988,36.6038914514257,46,0.0460714285714232,5,-11.0236706349206,226,100.08,16.9566666666667,125.92,1,58.7,6.4,153.7,5.78238861703001
"Marcus Peters","DB","KC",2552488,1993-01-09,61.9333333333333,17.26,96.86,54.0403861323486,27,0.249999999999993,4,-11.0333333333333,227,212.2,10.105,14.8,1,NA,NA,NA,6.13604244669594
"Mohamed Sanu","WR","ATL",2533040,1989-08-22,80.6290476190476,56.4403333333333,100.090333333333,33.3912634098928,47,1.36607142857143,5,-11.0431944444444,228,110.095,7.13,117.905,4,69.9,8.9,197,6.02220702231364
"Kam Chancellor","DB","SEA",494257,1988-04-03,61.9166666666667,18.35,93.55,53.6332064427751,28,0.779166666666661,4,-11.05,229,130.9,9.375,98.1,6,NA,NA,NA,6.08095119916769
"Cameron Heyward","DL","PIT",2508109,1989-05-06,39.1166666666667,10,63.88,34.9691411580744,31,0.56666666666667,4,-11.0888888888889,230,230.8,8.455,-0.800000000000011,5,NA,NA,NA,6.12857341494233
"Adam Thielen","WR","MIN",2541785,1990-08-22,80.5759523809524,51.898,105.941,35.4375708376117,48,2.62595238095238,5,-11.0962896825397,231,94.9725,2.66,136.0275,2,46.3,5,116,5.4624373627812
"Devontae Booker","RB","DEN",2555223,1992-05-27,75.0983333333333,42.369,107.438,34.1199483033346,41,0.885119047619057,7,-11.0983333333333,232,152.183333333333,8.47,79.8166666666667,0,68.6,8.3,210,5.95680039915037
"Charles Sims","RB","TB",2543770,1990-09-19,74.7014285714286,38.92,109.818,35.959193709605,42,1.18892857142858,7,-11.4952380952381,233,117.1575,9.11666666666667,115.8425,2,62.6,8.1,187.6,6.00006872343697
"Kyle Fuller","DB","CHI",2543681,1992-02-16,61.45,52.21,70.69,16.3341666454092,29,0.712500000000006,4,-11.5166666666667,234,NA,7.79,NA,2,NA,NA,NA,1.03440618068865
"Brandon Graham","DL","PHI",496788,1988-04-03,38.6,9.8,63.24,34.5930628883885,32,0.108333333333334,4,-11.6055555555556,235,199.8,5.5,35.2,6,NA,NA,NA,6.06748616732367
"Trey Flowers","DL","NE",2552278,1993-08-16,38.5,7.70000000000001,69.3,54.4472221513642,33,0.158333333333331,4,-11.7055555555556,236,136.8,4.17,99.2,1,NA,NA,NA,9.2924423557539
"Dak Prescott","QB","DAL",2555260,1993-07-29,218.579,84.432,282.9712,99.7626931071931,17,7.78687500000001,3,-11.7136666666667,237,73.102,9.95666666666667,163.898,0,12.2,2.8,100,6.8529490842993
"William Gholston","DL","TB",2540176,1991-07-31,38.4833333333333,10.79,59.99,33.5406594051657,34,0.649999999999999,4,-11.7222222222222,238,170,6.245,68,3,NA,NA,NA,5.89654187897631
"Giants","DST","NYG",100023,NA,150.25,48.1,120.75,38.8683293159035,13,2.76666666666665,4,-11.8111111111111,239,144.34,4.605,94.66,46,9.8,3.9,181.9,6.335991016898
"Malik Jackson","DL","JAC",2532873,1990-01-11,38.2,11.1,58.38,33.131103211333,35,0.94166666666667,4,-12.0055555555556,240,170,7.485,70,4,NA,NA,NA,5.83001673609232
"Von Miller","LB","DEN",2495202,1989-03-26,69.4,17.42,114.3,62.4601472940947,26,0.191666666666663,2,-12.1388888888889,241,107.755,19.795,133.245,5,NA,NA,NA,6.69516970039462
"Bradley Roby","DB","DEN",2543505,1992-05-01,60.825,58.725,62.925,3.71231060122937,30,0.19166666666667,5,-12.1416666666667,242,NA,6.08,NA,2,NA,NA,NA,-0.673325843775251
"Brandon Marshall","LB","DEN",2532898,1989-09-10,69.3666666666667,19.32,108.52,60.5334893536903,27,0.341666666666669,2,-12.1722222222222,243,170,13.595,73,4,NA,NA,NA,6.52221390168553
"Byron Jones","DB","DAL",2552568,1992-08-26,60.65,18.19,90.99,52.5244466891371,31,0.116666666666667,5,-12.3166666666667,244,233,4.05,11,1,NA,NA,NA,5.93093645235891
"Eric Berry","DB","KC",496723,1988-12-29,60.6166666666667,16.19,96.91,53.4348746918465,32,0.229166666666664,5,-12.35,245,170.2,9.82,74.8,6,NA,NA,NA,6.05411699337867
